file,side,section_idx,ellipse_fitted,ellipse_area,ellipse_aspect_ratio,major_axis_length,minor_axis_length,polygon_area,pca_aspect_ratio
Ac_DA_2_6a,single_b,44,True,146.8305390913491,0.7936555512514023,6.090448699728835,7.673919359759627,146.2511414518767,0.8432411188945331
Ac_DA_2_6b,single_a,5,True,118.26740697756469,0.7812654207077971,5.423216003029267,6.941579467469629,116.22996530379933,0.7280995700411029
Ac_DA_2_6b,single_a,7,True,122.29734452454912,0.7660584871952439,5.460903994695358,7.128573191179262,119.89037741647363,0.7465952877793766
Ac_DA_2_6b,single_a,9,True,129.30375762322737,0.8133833953820285,5.785998114105979,7.113494259848299,127.13306947954747,0.7788442884397707
Ac_DA_2_6b,single_a,11,True,137.00216218345787,0.907103250187672,6.289514690110722,6.933626010941395,135.63242190940315,0.8173620214622761
Ac_DA_2_6b,single_a,13,True,147.264268299307,1.107102961713268,7.203901431609062,6.506984156614354,144.71168576334554,1.2048771001977143
Ac_DA_2_6b,single_a,15,True,150.81239677777106,1.2424695672668553,7.723007643703454,6.215852562644475,149.07869256992944,1.2654148818330235
Ac_DA_2_6b,single_a,17,True,148.71978876823096,1.4248604539848277,8.21288251228189,5.763990774895451,147.57415132873086,1.3771903779377976
Ac_DA_2_6b,single_a,19,True,139.96577289647792,1.558972794082103,8.334033755287402,5.345849386803662,139.60209753548665,1.4577536603852743
Ac_DA_2_6b,single_a,21,True,135.99370547405783,1.617027963809883,8.366488770965226,5.1739913954567145,134.75154195677936,1.532380270860138
Ac_DA_2_6b,single_a,23,True,141.15301550097942,1.5812940691207646,8.429007979318959,5.330449373028812,139.49770946480777,1.4745051867926207
Ac_DA_2_6b,single_a,25,True,141.72782459811714,1.5509009292222646,8.364589883101887,5.393374731741573,138.71139166291948,1.4472438248471016
Ac_DA_2_6b,single_a,27,True,133.28103507462362,1.5447349162376705,8.095361064578128,5.240615059245925,131.4516949971289,1.4418858634160567
Ac_DA_2_6b,single_a,29,True,125.60743513606386,1.5235445559503697,7.804773737266195,5.122773539365028,124.0739294811118,1.424367699679796
Ac_DA_2_6b,single_a,31,True,117.59108883147749,1.4990562112440604,7.4906797259563795,4.996930515193887,116.72428666398545,1.3808438664714762
Ac_DA_2_6b,single_a,33,True,116.15965283070878,1.3936328144975878,7.178387494915195,5.150845631819485,114.59963981672519,1.3333425515550432
Ac_DA_2_6b,single_a,35,True,117.3709550060701,1.2069563175706315,6.715079504534079,5.563647504700277,115.26113403902119,1.20129846496432
Ac_DA_2_6b,single_a,37,True,114.99870863584903,0.8345348112396123,5.527054844226571,6.622917066834781,113.60980150965233,0.87416486933206
Ac_DA_2_6b,single_a,39,True,113.91361215908853,0.7506178530078785,5.217017820098188,6.950298076701127,112.77689119315144,0.7766689294503287
Ac_DA_2_6b,single_a,41,True,111.76840466641023,0.7129237448781627,5.0362366541334085,7.064201031758441,111.19815911803082,0.754322148094348
Ac_DA_2_6b,single_a,44,True,99.87414596287849,0.6846017857300671,4.66520375784308,6.814477927293241,97.98427437773927,0.7216683654674555
Ac_DA_2_6b,single_b,5,True,107.91330971912662,0.6349330908994006,4.670103986874457,7.355269482425499,101.04694287235924,0.7087862411504859
Ac_DA_2_6b,single_b,7,True,115.29265503336418,0.6394825394455139,4.844402609171938,7.575504115206101,108.81422496754533,0.705154868163309
Ac_DA_2_6b,single_b,9,True,120.93884711620846,0.6617806097053981,5.047368288713923,7.626951008674667,115.63314517080367,0.7354901353619112
Ac_DA_2_6b,single_b,11,True,122.96929716539002,0.7149145730289884,5.289936807027469,7.399397084066675,120.18620226069919,0.7619243874911261
Ac_DA_2_6b,single_b,13,True,132.92129220851547,0.8375889036246574,5.953026263542754,7.107336591711153,130.00447261434732,0.8755332671244852
Ac_DA_2_6b,single_b,15,True,146.14227969963352,1.1417715199524843,7.287903365486176,6.382978764253524,143.13899124978633,1.1298030765060063
