Mesh ID,Cross-section type,Pressure,Cross section,Aspect Ratio
3_6,oval,0.8,"[[-2.65067e+00 -4.58605e-04]
 [-2.65386e+00  2.26059e-01]
 [-2.66346e+00  4.52522e-01]
 ...
 [-2.67949e+00 -6.79802e-01]
 [-2.66346e+00 -4.53451e-01]
 [-2.65385e+00 -2.26989e-01]]",1.0127885909240208
2_1,circular,1.5,"[[-4.34252e+00  6.09859e-06]
 [-4.34597e+00  2.41443e-01]
 [-4.35630e+00  4.82655e-01]
 ...
 [-4.37353e+00 -7.23408e-01]
 [-4.35631e+00 -4.82645e-01]
 [-4.34597e+00 -2.41433e-01]]",0.9546675000877345
2_7,circular,0.9,"[[-2.51839e+00 -2.16008e-06]
 [-2.52193e+00  2.41651e-01]
 [-2.53254e+00  4.83086e-01]
 ...
 [-2.55022e+00 -7.24083e-01]
 [-2.53254e+00 -4.83085e-01]
 [-2.52193e+00 -2.41650e-01]]",0.9643525923170034
1_3,circular,0.9,"[[-2.96928e+00  2.97141e-06]
 [-2.97318e+00  2.75819e-01]
 [-2.98489e+00  5.51387e-01]
 ...
 [-3.00440e+00 -8.26454e-01]
 [-2.98489e+00 -5.51383e-01]
 [-2.97318e+00 -2.75816e-01]]",0.9547157107877692
1_5,oval,1.6,"[[-3.36003e+00  6.45493e-05]
 [-3.36336e+00  2.19283e-01]
 [-3.37337e+00  4.38524e-01]
 ...
 [-3.39006e+00 -6.57669e-01]
 [-3.37337e+00 -4.38385e-01]
 [-3.36336e+00 -2.19143e-01]]",1.0404958196261425
2_6a,oval,2.0,"[[-2.37139e+00  1.33499e-04]
 [-2.37431e+00  1.93709e-01]
 [-2.38308e+00  3.87376e-01]
 ...
 [-2.39771e+00 -5.80960e-01]
 [-2.38307e+00 -3.87113e-01]
 [-2.37430e+00 -1.93446e-01]]",1.0517555235238076
1_8,oval,0.1,"[[-3.81214e+00 -1.21929e-06]
 [-3.81570e+00  2.03702e-01]
 [-3.82637e+00  4.07229e-01]
 ...
 [-3.84415e+00 -6.10404e-01]
 [-3.82637e+00 -4.07229e-01]
 [-3.81570e+00 -2.03702e-01]]",1.1171604867805613
1_5,circular,1.5,"[[-2.63506e+00  2.40305e-06]
 [-2.63967e+00  3.21337e-01]
 [-2.65348e+00  6.42363e-01]
 ...
 [-2.67649e+00 -9.62775e-01]
 [-2.65348e+00 -6.42364e-01]
 [-2.63967e+00 -3.21338e-01]]",0.9534179089059102
3_6,circular,1.5,"[[-1.77527e+00  3.25395e-04]
 [-1.77970e+00  3.06837e-01]
 [-1.79297e+00  6.13062e-01]
 ...
 [-1.81506e+00 -9.18056e-01]
 [-1.79294e+00 -6.12403e-01]
 [-1.77967e+00 -3.06178e-01]]",0.9574588303296536
3_6,circular,1.7,"[[-1.71224e+00  3.25994e-04]
 [-1.71676e+00  3.11420e-01]
 [-1.73032e+00  6.22220e-01]
 ...
 [-1.75288e+00 -9.31769e-01]
 [-1.73029e+00 -6.21560e-01]
 [-1.71673e+00 -3.10761e-01]]",0.9579963706908374
1_5,circular,1.7,"[[-2.56201e+00  3.29580e-06]
 [-2.56671e+00  3.26740e-01]
 [-2.58081e+00  6.53159e-01]
 ...
 [-2.60431e+00 -9.78942e-01]
 [-2.58081e+00 -6.53160e-01]
 [-2.56671e+00 -3.26742e-01]]",0.9533476263096392
1_8,oval,0.3,"[[-3.86844e+00  6.96091e-09]
 [-3.87189e+00  2.07273e-01]
 [-3.88226e+00  4.14387e-01]
 ...
 [-3.89953e+00 -6.21186e-01]
 [-3.88226e+00 -4.14388e-01]
 [-3.87189e+00 -2.07273e-01]]",1.0694555676402138
1_5,oval,1.4,"[[-3.37998e+00  6.37882e-05]
 [-3.38333e+00  2.15847e-01]
 [-3.39336e+00  4.31648e-01]
 ...
 [-3.41010e+00 -6.47345e-01]
 [-3.39336e+00 -4.31513e-01]
 [-3.38332e+00 -2.15712e-01]]",1.0488358006776715
3_2,oval,2.0,"[[-1.77721e+00 -3.45316e-05]
 [-1.78083e+00  2.57984e-01]
 [-1.79170e+00  5.15887e-01]
 ...
 [-1.79171e+00  5.15895e-01]
 [-1.79171e+00 -5.15948e-01]
 [-1.78084e+00 -2.58045e-01]]",0.9924313934228934
2_1,circular,1.7,"[[-4.30341e+00  4.91900e-06]
 [-4.30690e+00  2.44821e-01]
 [-4.31739e+00  4.89407e-01]
 ...
 [-4.33487e+00 -7.33525e-01]
 [-4.31739e+00 -4.89400e-01]
 [-4.30690e+00 -2.44814e-01]]",0.9541572214893267
2_6a,oval,0.0,"[[-2.06588   0.      ]
 [-2.06992   0.160963]
 [-2.08204   0.321768]
 ...
 [-2.10222  -0.482255]
 [-2.08204  -0.321768]
 [-2.06992  -0.160963]]",1.6065907432197735
1_2,oval,1.4,"[[-3.15629e+00  1.00763e-04]
 [-3.15932e+00  1.92646e-01]
 [-3.16843e+00  3.85247e-01]
 ...
 [-3.18369e+00 -5.77745e-01]
 [-3.16847e+00 -3.85038e-01]
 [-3.15934e+00 -1.92438e-01]]",1.0640390515093476
2_7,oval,0.9,"[[-3.08389e+00  1.83527e-05]
 [-3.08656e+00  1.80657e-01]
 [-3.09459e+00  3.61271e-01]
 ...
 [-3.10798e+00 -5.41790e-01]
 [-3.09459e+00 -3.61229e-01]
 [-3.08656e+00 -1.80615e-01]]",1.0319249127273782
3_2,oval,0.2,"[[-2.07586e+00 -1.59385e-05]
 [-2.07943e+00  2.21090e-01]
 [-2.09014e+00  4.42066e-01]
 ...
 [-2.10801e+00 -6.62841e-01]
 [-2.09014e+00 -4.42126e-01]
 [-2.07943e+00 -2.21150e-01]]",1.097384268602239
2_3,oval,0.1,"[[-4.44276e+00  2.52795e-04]
 [-4.44605e+00  1.64588e-01]
 [-4.45591e+00  3.28812e-01]
 ...
 [-4.47252e+00 -4.92511e-01]
 [-4.45607e+00 -3.28513e-01]
 [-4.44620e+00 -1.64289e-01]]",1.2150471319475211
3_2,circular,1.3,"[[-1.40189e+00  4.32303e-06]
 [-1.40614e+00  3.03221e-01]
 [-1.41888e+00  6.06156e-01]
 ...
 [-1.44011e+00 -9.08521e-01]
 [-1.41888e+00 -6.06151e-01]
 [-1.40614e+00 -3.03216e-01]]",0.9524880081655532
1_8,circular,0.8,"[[-3.64047e+00  7.54457e-08]
 [-3.64414e+00  2.54210e-01]
 [-3.65515e+00  5.08192e-01]
 ...
 [-3.67350e+00 -7.61716e-01]
 [-3.65515e+00 -5.08191e-01]
 [-3.64414e+00 -2.54209e-01]]",0.9607139779453203
1_4,oval,1.3,"[[-2.82518e+00  3.16718e-06]
 [-2.82832e+00  2.06125e-01]
 [-2.83776e+00  4.12161e-01]
 ...
 [-2.85348e+00 -6.18018e-01]
 [-2.83776e+00 -4.12151e-01]
 [-2.82833e+00 -2.06115e-01]]",1.0225455722851842
3_4,oval,0.5,"[[-1.95027e+00 -2.41905e-04]
 [-1.95376e+00  2.51132e-01]
 [-1.96423e+00  5.02335e-01]
 ...
 [-1.98163e+00 -7.53673e-01]
 [-1.96418e+00 -5.02811e-01]
 [-1.95371e+00 -2.51608e-01]]",0.9862941483363498
1_3,oval,1.3,"[[-3.40206e+00  7.67852e-05]
 [-3.40517e+00  1.94437e-01]
 [-3.41451e+00  3.88799e-01]
 ...
 [-3.43010e+00 -5.83013e-01]
 [-3.41451e+00 -3.88650e-01]
 [-3.40517e+00 -1.94288e-01]]",1.0611454614107472
2_6a,circular,1.1,"[[-1.76451e+00  3.79147e-06]
 [-1.76856e+00  2.93006e-01]
 [-1.78073e+00  5.85731e-01]
 ...
 [-1.80101e+00 -8.77902e-01]
 [-1.78073e+00 -5.85729e-01]
 [-1.76856e+00 -2.93004e-01]]",0.9521883791833586
1_4,circular,0.5,"[[-2.63129e+00 -9.20186e-07]
 [-2.63489e+00  2.44382e-01]
 [-2.64567e+00  4.88544e-01]
 ...
 [-2.66363e+00 -7.32266e-01]
 [-2.64567e+00 -4.88544e-01]
 [-2.63489e+00 -2.44381e-01]]",0.9679498194464393
1_2,circular,1.9,"[[-2.29086e+00  2.66801e-06]
 [-2.29535e+00  3.11966e-01]
 [-2.30883e+00  6.23622e-01]
 ...
 [-2.33129e+00 -9.34666e-01]
 [-2.30883e+00 -6.23624e-01]
 [-2.29535e+00 -3.11967e-01]]",0.9526556333744092
1_2,circular,1.8,"[[-2.32262e+00  1.98275e-06]
 [-2.32708e+00  3.09576e-01]
 [-2.34042e+00  6.18848e-01]
 ...
 [-2.36266e+00 -9.27518e-01]
 [-2.34042e+00 -6.18850e-01]
 [-2.32708e+00 -3.09579e-01]]",0.9526404264600199
1_4,circular,0.4,"[[-2.65479e+00 -1.60904e-06]
 [-2.65837e+00  2.42239e-01]
 [-2.66910e+00  4.84262e-01]
 ...
 [-2.68697e+00 -7.25846e-01]
 [-2.66910e+00 -4.84261e-01]
 [-2.65837e+00 -2.42239e-01]]",0.9706346853314886
1_3,oval,1.2,"[[-3.40786e+00  7.55881e-05]
 [-3.41099e+00  1.92911e-01]
 [-3.42037e+00  3.85745e-01]
 ...
 [-3.43603e+00 -5.78426e-01]
 [-3.42037e+00 -3.85598e-01]
 [-3.41099e+00 -1.92765e-01]]",1.06715811071627
2_6a,circular,1.0,"[[-1.80683e+00  4.09470e-06]
 [-1.81084e+00  2.90261e-01]
 [-1.82287e+00  5.80247e-01]
 ...
 [-1.84293e+00 -8.69688e-01]
 [-1.82287e+00 -5.80244e-01]
 [-1.81084e+00 -2.90258e-01]]",0.9528381933482872
3_4,oval,0.4,"[[-1.97623e+00 -2.41467e-04]
 [-1.97971e+00  2.48722e-01]
 [-1.99015e+00  4.97517e-01]
 ...
 [-2.00751e+00 -7.46451e-01]
 [-1.99010e+00 -4.97994e-01]
 [-1.97967e+00 -2.49199e-01]]",0.9912745054880555
1_4,oval,1.2,"[[-2.83526e+00  3.71966e-07]
 [-2.83841e+00  2.04671e-01]
 [-2.84784e+00  4.09255e-01]
 ...
 [-2.86356e+00 -6.13663e-01]
 [-2.84784e+00 -4.09252e-01]
 [-2.83841e+00 -2.04667e-01]]",1.0262396611462874
1_8,circular,0.9,"[[-3.61497e+00  7.09804e-07]
 [-3.61866e+00  2.56337e-01]
 [-3.62975e+00  5.12441e-01]
 ...
 [-3.64821e+00 -7.68081e-01]
 [-3.62975e+00 -5.12439e-01]
 [-3.61866e+00 -2.56334e-01]]",0.9596540597282305
3_2,circular,1.2,"[[-1.44155e+00  4.21744e-06]
 [-1.44574e+00  3.00683e-01]
 [-1.45833e+00  6.01086e-01]
 ...
 [-1.47930e+00 -9.00928e-01]
 [-1.45833e+00 -6.01080e-01]
 [-1.44574e+00 -3.00678e-01]]",0.9525442942982899
2_3,oval,0.0,"[[-4.28061   0.      ]
 [-4.28417   0.163111]
 [-4.29484   0.326061]
 ...
 [-4.31262  -0.48869 ]
 [-4.29484  -0.326061]
 [-4.28417  -0.163111]]",1.3934946965437025
3_2,oval,0.3,"[[-2.09030e+00 -3.41102e-05]
 [-2.09380e+00  2.23438e-01]
 [-2.10428e+00  4.46790e-01]
 ...
 [-2.12177e+00 -6.69969e-01]
 [-2.10429e+00 -4.46858e-01]
 [-2.09380e+00 -2.23506e-01]]",1.0753240078802933
2_7,oval,0.8,"[[-3.08974e+00  1.87320e-05]
 [-3.09242e+00  1.79476e-01]
 [-3.10048e+00  3.58905e-01]
 ...
 [-3.11392e+00 -5.38233e-01]
 [-3.10048e+00 -3.58862e-01]
 [-3.09242e+00 -1.79433e-01]]",1.0374118479439518
1_2,oval,1.5,"[[-3.14897e+00  1.00395e-04]
 [-3.15198e+00  1.94126e-01]
 [-3.16106e+00  3.88211e-01]
 ...
 [-3.17627e+00 -5.82199e-01]
 [-3.16110e+00 -3.88002e-01]
 [-3.15200e+00 -1.93918e-01]]",1.0589297500005046
1_8,oval,2.0,"[[-3.71006e+00 -2.79841e-06]
 [-3.72050e+00 -1.67164e-06]
 [-3.72398e+00  2.35670e-01]
 ...
 [-3.73442e+00 -4.71201e-01]
 [-3.72398e+00 -2.35670e-01]
 [-3.71006e+00  2.94068e-06]]",0.9916719953522843
2_6a,oval,0.1,"[[-2.36568e+00 -6.01233e-04]
 [-2.36935e+00  1.62377e-01]
 [-2.38018e+00  3.25285e-01]
 ...
 [-2.39823e+00 -4.89097e-01]
 [-2.38031e+00 -3.26314e-01]
 [-2.36955e+00 -1.63399e-01]]",1.249792415366186
2_1,circular,1.6,"[[-4.32307e+00  4.98031e-06]
 [-4.32654e+00  2.43138e-01]
 [-4.33695e+00  4.86043e-01]
 ...
 [-4.35430e+00 -7.28486e-01]
 [-4.33695e+00 -4.86036e-01]
 [-4.32654e+00 -2.43131e-01]]",0.9543643984341086
1_5,oval,1.5,"[[-3.37025e+00  6.24101e-05]
 [-3.37359e+00  2.17572e-01]
 [-3.38361e+00  4.35102e-01]
 ...
 [-3.40031e+00 -6.52533e-01]
 [-3.38360e+00 -4.34966e-01]
 [-3.37358e+00 -2.17436e-01]]",1.044431979708288
3_6,circular,1.6,"[[-1.74321e+00  3.25826e-04]
 [-1.74768e+00  3.09139e-01]
 [-1.76110e+00  6.17662e-01]
 ...
 [-1.78342e+00 -9.24943e-01]
 [-1.76107e+00 -6.17002e-01]
 [-1.74765e+00 -3.08480e-01]]",0.9577339472342167
1_8,oval,0.2,"[[-3.84992e+00  8.64188e-07]
 [-3.85341e+00  2.05480e-01]
 [-3.86390e+00  4.10793e-01]
 ...
 [-3.88138e+00 -6.15775e-01]
 [-3.86390e+00 -4.10793e-01]
 [-3.85341e+00 -2.05480e-01]]",1.0886427733895134
1_5,circular,1.6,"[[-2.59811e+00  2.79439e-06]
 [-2.60277e+00  3.24054e-01]
 [-2.61672e+00  6.47792e-01]
 ...
 [-2.63997e+00 -9.70905e-01]
 [-2.61672e+00 -6.47793e-01]
 [-2.60277e+00 -3.24056e-01]]",0.9533558886253565
1_5,oval,1.1,"[[-3.40545e+00  6.89929e-05]
 [-3.40883e+00  2.10547e-01]
 [-3.41898e+00  4.21030e-01]
 ...
 [-3.43589e+00 -6.31378e-01]
 [-3.41897e+00 -4.20885e-01]
 [-3.40882e+00 -2.10402e-01]]",1.065803250388167
1_5,circular,1.2,"[[-2.75010e+00  2.31807e-06]
 [-2.75457e+00  3.12984e-01]
 [-2.76796e+00  6.25674e-01]
 ...
 [-2.79028e+00 -9.37779e-01]
 [-2.76796e+00 -6.25674e-01]
 [-2.75457e+00 -3.12984e-01]]",0.9539605580786382
1_8,oval,0.6,"[[-3.87632e+00 -2.40555e-06]
 [-3.87971e+00  2.12619e-01]
 [-3.88987e+00  4.25096e-01]
 ...
 [-3.90680e+00 -6.37286e-01]
 [-3.88987e+00 -4.25098e-01]
 [-3.87971e+00 -2.12621e-01]]",1.0357692870142257
3_6,circular,1.2,"[[-1.87888e+00  3.24748e-04]
 [-1.88316e+00  2.99790e-01]
 [-1.89600e+00  5.98984e-01]
 ...
 [-1.91735e+00 -8.96975e-01]
 [-1.89596e+00 -5.98326e-01]
 [-1.88313e+00 -2.99132e-01]]",0.9566129145827343
2_1,circular,1.2,"[[-4.40161e+00  4.72895e-06]
 [-4.40499e+00  2.36248e-01]
 [-4.41512e+00  4.72274e-01]
 ...
 [-4.43200e+00 -7.07861e-01]
 [-4.41512e+00 -4.72266e-01]
 [-4.40499e+00 -2.36239e-01]]",0.9561491043497627
1_2,oval,1.1,"[[-3.17214e+00  1.03424e-04]
 [-3.17523e+00  1.88117e-01]
 [-3.18449e+00  3.76172e-01]
 ...
 [-3.20002e+00 -5.64092e-01]
 [-3.18453e+00 -3.75959e-01]
 [-3.17524e+00 -1.87905e-01]]",1.0834544970333144
2_6a,oval,0.5,"[[-2.45351e+00  1.44914e-04]
 [-2.45675e+00  1.70497e-01]
 [-2.46648e+00  3.40860e-01]
 ...
 [-2.48269e+00 -5.10994e-01]
 [-2.46647e+00 -3.40612e-01]
 [-2.45674e+00 -1.70248e-01]]",1.1576110660862406
1_6,circular,1.8,"[[-2.32450e+00 -2.64068e-06]
 [-2.32875e+00  2.86612e-01]
 [-2.34151e+00  5.72951e-01]
 ...
 [-2.36277e+00 -8.58735e-01]
 [-2.34151e+00 -5.72949e-01]
 [-2.32875e+00 -2.86611e-01]]",0.964024776840184
2_3,oval,0.4,"[[-4.55447e+00  7.94520e-05]
 [-4.55756e+00  1.68303e-01]
 [-4.56683e+00  3.36455e-01]
 ...
 [-4.58225e+00 -5.04324e-01]
 [-4.56682e+00 -3.36313e-01]
 [-4.55755e+00 -1.68160e-01]]",1.1369278951117199
1_6,oval,1.9,"[[-3.23801e+00 -4.36113e-05]
 [-3.24070e+00  1.95929e-01]
 [-3.24880e+00  3.91956e-01]
 ...
 [-3.26230e+00 -5.88157e-01]
 [-3.24879e+00 -3.92025e-01]
 [-3.24069e+00 -1.95999e-01]]",1.0141492171294768
3_2,oval,0.7,"[[-2.05223e+00 -4.08094e-05]
 [-2.05565e+00  2.32420e-01]
 [-2.06592e+00  4.64774e-01]
 ...
 [-2.08305e+00 -6.96983e-01]
 [-2.06593e+00 -4.64847e-01]
 [-2.05566e+00 -2.32494e-01]]",1.0307843344161962
1_4,oval,1.6,"[[-2.79144e+00  3.99813e-06]
 [-2.79459e+00  2.10410e-01]
 [-2.80406e+00  4.20733e-01]
 ...
 [-2.81985e+00 -6.30877e-01]
 [-2.80406e+00 -4.20720e-01]
 [-2.79459e+00 -2.10397e-01]]",1.0138121490241974
3_2,circular,1.6,"[[-1.29212e+00  6.94714e-06]
 [-1.29651e+00  3.10616e-01]
 [-1.30971e+00  6.20928e-01]
 ...
 [-1.33169e+00 -9.30638e-01]
 [-1.30970e+00 -6.20919e-01]
 [-1.29651e+00 -3.10607e-01]]",0.95241551084906
3_4,oval,0.0,"[[-1.70196   0.      ]
 [-1.70602   0.238524]
 [-1.7182    0.476813]
 ...
 [-1.73849  -0.714631]
 [-1.7182   -0.476813]
 [-1.70602  -0.238524]]",1.0852706849098595
2_6a,circular,1.4,"[[-1.64362e+00  4.43307e-06]
 [-1.64782e+00  3.00940e-01]
 [-1.66040e+00  6.01583e-01]
 ...
 [-1.68137e+00 -9.01641e-01]
 [-1.66040e+00 -6.01582e-01]
 [-1.64782e+00 -3.00939e-01]]",0.9509535932004755
1_3,oval,1.6,"[[-3.38126e+00  7.96645e-05]
 [-3.38435e+00  1.98907e-01]
 [-3.39361e+00  3.97744e-01]
 ...
 [-3.40908e+00 -5.96444e-01]
 [-3.39362e+00 -3.97588e-01]
 [-3.38435e+00 -1.98751e-01]]",1.046787964019387
1_4,circular,0.0,"[[-2.65805   0.      ]
 [-2.66172   0.233482]
 [-2.67271   0.466733]
 ...
 [-2.69101  -0.699524]
 [-2.67271  -0.466733]
 [-2.66172  -0.233482]]",1.0005576348211667
1_4,circular,0.1,"[[-2.69430e+00 -1.75705e-06]
 [-2.69787e+00  2.35704e-01]
 [-2.70856e+00  4.71192e-01]
 ...
 [-2.72638e+00 -7.06243e-01]
 [-2.70857e+00 -4.71192e-01]
 [-2.69787e+00 -2.35704e-01]]",0.9863803420504451
2_6a,circular,1.5,"[[-1.60594e+00  4.65769e-06]
 [-1.61018e+00  3.03491e-01]
 [-1.62291e+00  6.06680e-01]
 ...
 [-1.64411e+00 -9.09274e-01]
 [-1.62291e+00 -6.06679e-01]
 [-1.61018e+00 -3.03490e-01]]",0.9506881840820028
1_3,oval,1.7,"[[-3.37330e+00  7.90204e-05]
 [-3.37638e+00  2.00365e-01]
 [-3.38564e+00  4.00663e-01]
 ...
 [-3.40108e+00 -6.00830e-01]
 [-3.38564e+00 -4.00508e-01]
 [-3.37638e+00 -2.00210e-01]]",1.042940869184234
3_4,oval,0.1,"[[-1.96872e+00  1.55896e-04]
 [-1.97241e+00  2.41483e-01]
 [-1.98348e+00  4.82620e-01]
 ...
 [-2.00185e+00 -7.23076e-01]
 [-1.98342e+00 -4.82319e-01]
 [-1.97236e+00 -2.41181e-01]]",1.0264887971791647
3_2,circular,1.7,"[[-1.25807e+00  5.76179e-06]
 [-1.26252e+00  3.13014e-01]
 [-1.27585e+00  6.25721e-01]
 ...
 [-1.29807e+00 -9.37820e-01]
 [-1.27585e+00 -6.25716e-01]
 [-1.26252e+00 -3.13009e-01]]",0.9523945397394118
1_4,oval,1.7,"[[-2.77957e+00  3.98054e-06]
 [-2.78274e+00  2.11815e-01]
 [-2.79222e+00  4.23544e-01]
 ...
 [-2.80804e+00 -6.35095e-01]
 [-2.79222e+00 -4.23531e-01]
 [-2.78274e+00 -2.11802e-01]]",1.0115100239928219
3_2,oval,0.6,"[[-2.06884e+00 -4.03087e-05]
 [-2.07227e+00  2.30234e-01]
 [-2.08255e+00  4.60400e-01]
 ...
 [-2.09969e+00 -6.90418e-01]
 [-2.08255e+00 -4.60472e-01]
 [-2.07227e+00 -2.30306e-01]]",1.0384101472833103
1_6,oval,1.8,"[[-3.24852e+00 -4.53352e-05]
 [-3.25121e+00  1.94720e-01]
 [-3.25929e+00  3.89539e-01]
 ...
 [-3.27276e+00 -5.84533e-01]
 [-3.25928e+00 -3.89611e-01]
 [-3.25120e+00 -1.94792e-01]]",1.0159877241941977
1_6,circular,1.9,"[[-2.29933e+00 -2.14413e-06]
 [-2.30362e+00  2.88561e-01]
 [-2.31649e+00  5.76844e-01]
 ...
 [-2.33793e+00 -8.64566e-01]
 [-2.31649e+00 -5.76843e-01]
 [-2.30362e+00 -2.88560e-01]]",0.9641967469620508
2_3,oval,0.5,"[[-4.57228e+00  7.80958e-05]
 [-4.57532e+00  1.69602e-01]
 [-4.58444e+00  3.39064e-01]
 ...
 [-4.59962e+00 -5.08259e-01]
 [-4.58443e+00 -3.38919e-01]
 [-4.57531e+00 -1.69456e-01]]",1.124405451545683
2_6a,oval,0.4,"[[-2.44413e+00  1.51689e-04]
 [-2.44743e+00  1.68727e-01]
 [-2.45735e+00  3.37298e-01]
 ...
 [-2.47385e+00 -5.05599e-01]
 [-2.45732e+00 -3.37037e-01]
 [-2.44740e+00 -1.68466e-01]]",1.1722232242871642
1_2,oval,1.0,"[[-3.17524e+00  1.03881e-04]
 [-3.17835e+00  1.86570e-01]
 [-3.18769e+00  3.73071e-01]
 ...
 [-3.20334e+00 -5.59425e-01]
 [-3.18773e+00 -3.72858e-01]
 [-3.17836e+00 -1.86357e-01]]",1.0918333753336922
2_1,circular,1.3,"[[-4.38199e+00  5.52088e-06]
 [-4.38539e+00  2.37997e-01]
 [-4.39559e+00  4.75770e-01]
 ...
 [-4.41258e+00 -7.13096e-01]
 [-4.39559e+00 -4.75761e-01]
 [-4.38539e+00 -2.37988e-01]]",0.955533991627991
1_8,oval,0.7,"[[-3.87091e+00 -2.83359e-08]
 [-3.87429e+00  2.14374e-01]
 [-3.88442e+00  4.28607e-01]
 ...
 [-3.90129e+00 -6.42553e-01]
 [-3.88442e+00 -4.28604e-01]
 [-3.87429e+00 -2.14372e-01]]",1.0287328189654217
1_5,circular,1.3,"[[-2.71166e+00  2.26989e-06]
 [-2.71618e+00  3.15799e-01]
 [-2.72971e+00  6.31299e-01]
 ...
 [-2.75225e+00 -9.46204e-01]
 [-2.72971e+00 -6.31300e-01]
 [-2.71618e+00 -3.15800e-01]]",0.9536767963323483
3_6,circular,1.3,"[[-1.84305e+00  3.24971e-04]
 [-1.84738e+00  3.02164e-01]
 [-1.86036e+00  6.03727e-01]
 ...
 [-1.88197e+00 -9.04077e-01]
 [-1.86033e+00 -6.03069e-01]
 [-1.84735e+00 -3.01506e-01]]",0.9568961389577432
1_5,oval,1.0,"[[-3.41113e+00  6.81712e-05]
 [-3.41453e+00  2.08740e-01]
 [-3.42474e+00  4.17412e-01]
 ...
 [-3.44176e+00 -6.25941e-01]
 [-3.42474e+00 -4.17270e-01]
 [-3.41453e+00 -2.08598e-01]]",1.0730573981449383
1_5,oval,1.2,"[[-3.39808e+00  6.70898e-05]
 [-3.40145e+00  2.12333e-01]
 [-3.41155e+00  4.24608e-01]
 ...
 [-3.42838e+00 -6.36761e-01]
 [-3.41154e+00 -4.24468e-01]
 [-3.40144e+00 -2.12192e-01]]",1.0594157023506823
3_6,circular,1.1,"[[-1.91607e+00  3.24527e-04]
 [-1.92030e+00  2.97389e-01]
 [-1.93298e+00  5.94185e-01]
 ...
 [-1.95408e+00 -8.89790e-01]
 [-1.93295e+00 -5.93528e-01]
 [-1.92026e+00 -2.96731e-01]]",0.9563334759281941
1_5,circular,1.1,"[[-2.78983e+00  1.88564e-06]
 [-2.79426e+00  3.10122e-01]
 [-2.80752e+00  6.19956e-01]
 ...
 [-2.82961e+00 -9.29215e-01]
 [-2.80752e+00 -6.19956e-01]
 [-2.79426e+00 -3.10122e-01]]",0.9543525028345927
1_8,oval,0.5,"[[-3.87873e+00 -2.50827e-06]
 [-3.88213e+00  2.10849e-01]
 [-3.89234e+00  4.21553e-01]
 ...
 [-3.90935e+00 -6.31963e-01]
 [-3.89234e+00 -4.21555e-01]
 [-3.88213e+00 -2.10851e-01]]",1.0444155620199416
2_1,circular,1.1,"[[-4.42104e+00  4.74238e-06]
 [-4.42440e+00  2.34480e-01]
 [-4.43446e+00  4.68742e-01]
 ...
 [-4.45124e+00 -7.02568e-01]
 [-4.43446e+00 -4.68733e-01]
 [-4.42440e+00 -2.34472e-01]]",0.9569101955724026
1_2,oval,1.2,"[[-3.16753e+00  1.02274e-04]
 [-3.17059e+00  1.89647e-01]
 [-3.17979e+00  3.79238e-01]
 ...
 [-3.19521e+00 -5.68707e-01]
 [-3.17983e+00 -3.79026e-01]
 [-3.17060e+00 -1.89436e-01]]",1.0761597642393363
2_6a,oval,0.6,"[[-2.45861e+00  1.44871e-04]
 [-2.46180e+00  1.72233e-01]
 [-2.47138e+00  3.44343e-01]
 ...
 [-2.48733e+00 -5.16239e-01]
 [-2.47137e+00 -3.44089e-01]
 [-2.46180e+00 -1.71979e-01]]",1.1453605641348763
2_3,oval,0.7,"[[-4.59454e+00  7.33644e-05]
 [-4.59750e+00  1.72196e-01]
 [-4.60639e+00  3.44275e-01]
 ...
 [-4.62118e+00 -5.16120e-01]
 [-4.60638e+00 -3.44131e-01]
 [-4.59750e+00 -1.72053e-01]]",1.098723689762376
3_2,oval,0.4,"[[-2.09031e+00 -3.58732e-05]
 [-2.09376e+00  2.25750e-01]
 [-2.10413e+00  4.51421e-01]
 ...
 [-2.12143e+00 -6.76931e-01]
 [-2.10414e+00 -4.51490e-01]
 [-2.09377e+00 -2.25819e-01]]",1.059631204236631
3_4,circular,0.9,"[[-1.59671e+00 -6.69969e-04]
 [-1.60061e+00  2.82792e-01]
 [-1.61233e+00  5.66006e-01]
 ...
 [-1.63187e+00 -8.50062e-01]
 [-1.61234e+00 -5.67342e-01]
 [-1.60063e+00 -2.84127e-01]]",0.9524470958524932
1_4,oval,1.5,"[[-2.80300e+00  3.62420e-06]
 [-2.80615e+00  2.08994e-01]
 [-2.81560e+00  4.17900e-01]
 ...
 [-2.83136e+00 -6.26628e-01]
 [-2.81560e+00 -4.17888e-01]
 [-2.80615e+00 -2.08981e-01]]",1.0163877974786413
2_1,oval,0.8,"[[-4.81056e+00  1.55847e-04]
 [-4.81338e+00  1.63076e-01]
 [-4.82182e+00  3.25951e-01]
 ...
 [-4.83593e+00 -4.88422e-01]
 [-4.82184e+00 -3.25639e-01]
 [-4.81338e+00 -1.62764e-01]]",1.0957778369061764
3_2,circular,1.5,"[[-1.32762e+00  5.34533e-06]
 [-1.33197e+00  3.08181e-01]
 [-1.34501e+00  6.16065e-01]
 ...
 [-1.36675e+00 -9.23358e-01]
 [-1.34501e+00 -6.16058e-01]
 [-1.33197e+00 -3.08175e-01]]",0.9524216925993826
