Mesh,Pressure,Area_start,Area_end,Width_start,Width_end,Length_start,Length_end, Volume_1_start, Volume_2_start, Volume_1_end, Volume_2_end
2_3,0.67,40.52,79.33,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4342.48,4579.6
2_3,0.68,40.52,79.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4347.98,4585.8
2_3,0.69,40.52,79.85,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4353.61,4592.05
2_3,0.7,40.52,80.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.09,4598.2
2_3,0.71,40.52,80.38,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4364.48,4604.42
2_3,0.72,40.52,80.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4369.99,4610.5
2_3,0.73,40.52,80.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.54,4616.49
2_3,0.74,40.52,80.93,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4380.99,4622.59
2_3,0.75,40.52,81.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.4,4628.72
2_3,0.76,40.52,81.5,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4391.87,4634.61
2_3,0.77,40.52,81.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.25,4640.7
2_3,0.78,40.52,81.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4402.65,4646.79
2_3,0.79,40.52,82.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4408.17,4652.91
2_3,0.8,40.52,82.43,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4413.48,4659.03
2_3,0.81,40.52,82.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4418.83,4665.08
2_3,0.82,40.52,82.91,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4424.17,4671.11
2_3,0.83,40.52,83.14,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4429.51,4677.14
2_3,0.839999,40.52,83.44,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4434.75,4683.21
2_3,0.849999,40.52,83.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4440.09,4689.27
2_3,0.859999,40.52,83.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4445.42,4695.25
2_3,0.869999,40.52,84.05,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4450.76,4701.22
2_3,0.879999,40.52,84.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4456.06,4707.18
2_3,0.889999,40.52,84.43,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4461.35,4713.14
2_3,0.899999,40.52,84.7,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4466.63,4719.08
2_3,0.909999,40.52,84.87,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4471.91,4725.02
2_3,0.919999,40.52,85.05,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4477.17,4730.95
2_3,0.929999,40.52,85.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4482.44,4736.87
2_3,0.939999,40.52,85.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4487.7,4742.79
2_3,0.949999,40.52,85.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4492.96,4748.7
2_3,0.959999,40.52,85.91,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4498.21,4754.6
2_3,0.969999,40.52,86.12,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4503.46,4760.5
2_3,0.979999,40.52,86.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4508.71,4766.39
2_3,0.989999,40.52,86.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4513.95,4772.28
2_3,0.999999,40.52,86.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4519.19,4778.17
2_4,0.01,40.53,47.44,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3762.96,3899.8
2_4,0.02,40.53,49.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3830.7,3964.75
2_4,0.03,40.53,51.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3866.59,4007.86
2_4,0.04,40.53,52.81,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3907.18,4033.23
2_4,0.05,40.53,53.91,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3924.67,4053.84
2_4,0.06,40.53,54.94,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3941.1,4072.09
2_4,0.07,40.53,55.86,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3954.15,4088.95
2_4,0.08,40.53,56.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3963.7,4106.16
2_4,0.09,40.53,57.39,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3974.12,4120.69
2_4,0.1,40.53,58.14,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3982.03,4135.65
2_4,0.11,40.53,58.85,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3992.18,4147.51
2_4,0.12,40.53,59.44,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4000.4,4159.44
2_4,0.13,40.53,59.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4009.05,4170.27
2_4,0.14,40.53,60.64,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4017.33,4180.89
2_4,0.15,40.53,61.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4025.03,4191.54
2_4,0.16,40.53,61.7,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4031.84,4202.25
2_4,0.17,40.53,62.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4037.58,4213.83
2_4,0.18,40.53,62.83,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4044.94,4223.59
2_4,0.19,40.53,63.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4050,4235.77
2_4,0.2,40.53,63.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4057.6,4244.53
2_4,0.21,40.53,64.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4064.66,4253.59
2_4,0.22,40.53,64.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4071.79,4262.1
2_4,0.23,40.53,65.16,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4078.71,4270.57
2_4,0.24,40.53,65.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4085.45,4279.05
2_4,0.25,40.53,65.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4091.05,4289.15
2_4,0.26,40.53,66.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4098.43,4296.85
2_4,0.27,40.53,66.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4105.08,4304.95
2_4,0.28,40.53,67.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4112.05,4312.69
2_4,0.29,40.53,67.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4118.15,4321.25
2_4,0.3,40.53,68.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4124.83,4328.93
2_4,0.31,40.53,68.47,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4132.59,4335.61
2_4,0.32,40.53,68.92,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4138.77,4344.13
2_4,0.33,40.53,69.21,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4144.96,4351.55
2_4,0.34,40.53,69.64,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4151.02,4359.65
2_4,0.35,40.53,69.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4156.98,4367.18
2_4,0.36,40.53,70.33,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4163.21,4374.32
2_4,0.37,40.53,70.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4169.27,4381.42
2_4,0.38,40.53,71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4175.56,4388.68
2_4,0.39,40.53,71.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4181.63,4395.69
2_4,0.4,40.53,71.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4188.55,4402.36
2_4,0.41,40.53,71.95,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4194.57,4409.46
2_4,0.42,40.53,72.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4200.37,4416.58
2_4,0.43,40.53,72.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4206.1,4423.53
2_4,0.44,40.53,72.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4211.98,4430.37
2_4,0.45,40.53,73.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4217.84,4437.1
2_4,0.46,40.53,73.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4223.7,4443.84
2_4,0.47,40.53,73.83,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4229.85,4450.47
2_4,0.48,40.53,74.12,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4236.45,4457.08
2_4,0.49,40.53,74.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4242.26,4463.58
2_4,0.5,40.53,74.71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4248.71,4469.91
2_4,0.51,40.53,74.99,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4254.41,4476.42
2_4,0.52,40.53,75.24,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4259.74,4483.32
2_4,0.53,40.53,75.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4265.25,4489.96
2_4,0.54,40.53,75.95,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4270.85,4496.49
2_4,0.55,40.53,76.17,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4276.47,4502.9
2_4,0.56,40.53,76.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4282.09,4509.31
2_4,0.57,40.53,76.64,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4287.69,4515.75
2_4,0.58,40.53,76.99,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4293.24,4522.28
2_4,0.59,40.53,77.23,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4298.81,4528.63
2_4,0.6,40.53,77.51,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4304.4,4535.02
2_4,0.61,40.53,77.81,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4310,4541.34
2_4,0.62,40.53,78.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4315.44,4547.7
2_4,0.63,40.53,78.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4321.01,4554.01
2_4,0.64,40.53,78.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4326.5,4560.41
2_4,0.65,40.53,78.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4332.03,4566.62
2_4,0.66,40.53,79.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4337.58,4572.87
2_4,0.67,40.53,79.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4343.13,4579.1
2_4,0.68,40.53,79.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4348.67,4585.27
2_4,0.69,40.53,79.83,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4354,4591.58
2_4,0.7,40.53,80.05,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.47,4597.74
2_4,0.71,40.53,80.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4364.93,4603.9
2_4,0.72,40.53,80.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4370.38,4610.03
2_4,0.73,40.53,80.77,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.81,4616.14
2_4,0.74,40.53,80.95,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4381.22,4622.26
2_4,0.75,40.53,81.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.62,4628.36
2_4,0.76,40.53,81.49,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4391.97,4634.46
2_4,0.77,40.53,81.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.38,4640.54
2_4,0.78,40.53,81.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4402.79,4646.55
2_4,0.79,40.53,82.21,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4408.18,4652.63
2_4,0.8,40.53,82.41,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4413.66,4658.73
2_4,0.81,40.53,82.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4418.99,4664.79
2_4,0.82,40.53,82.9,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4424.32,4670.86
2_4,0.83,40.53,83.16,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4429.64,4676.93
2_4,0.839999,40.53,83.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4434.84,4683.05
2_4,0.849999,40.53,83.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4440.15,4689.1
2_4,0.859999,40.53,83.79,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4445.47,4695.14
2_4,0.869999,40.53,83.95,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4450.79,4701.12
2_4,0.879999,40.53,84.16,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4456.1,4707.09
2_4,0.889999,40.53,84.37,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4461.36,4713.05
2_4,0.899999,40.53,84.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4466.64,4719
2_4,0.909999,40.53,84.85,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4471.92,4724.95
2_4,0.919999,40.53,85.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4477.18,4730.88
2_4,0.929999,40.53,85.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4482.45,4736.83
2_4,0.939999,40.53,85.46,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4487.69,4742.79
2_4,0.949999,40.53,85.62,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4492.95,4748.7
2_4,0.959999,40.53,85.92,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4498.2,4754.6
2_4,0.969999,40.53,86.13,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4503.45,4760.5
2_4,0.979999,40.53,86.34,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4508.7,4766.39
2_4,0.989999,40.53,86.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4513.95,4772.28
2_4,0.999999,40.53,86.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4519.19,4778.17
2_6a,0.01,40.49,47.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3765.63,3902.16
2_6a,0.02,40.49,49.71,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3827.31,3967.01
2_6a,0.03,40.49,51.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3867.69,4010.23
2_6a,0.04,40.49,52.6,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3894.78,4035.81
2_6a,0.05,40.49,53.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3912.77,4058.88
2_6a,0.06,40.49,54.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3932.03,4079.83
2_6a,0.07,40.49,55.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3945.2,4095.09
2_6a,0.08,40.49,56.45,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3959.49,4109.58
2_6a,0.09,40.49,57.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3971.39,4122.86
2_6a,0.1,40.49,58.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3982.45,4136.73
2_6a,0.11,40.49,58.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3989.06,4151.81
2_6a,0.12,40.49,59.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3998.83,4162.95
2_6a,0.13,40.49,60.04,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4008.03,4173.66
2_6a,0.14,40.49,60.59,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4016.33,4184.18
2_6a,0.15,40.49,61.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4024.49,4195
2_6a,0.16,40.49,61.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4032.25,4205.15
2_6a,0.17,40.49,62.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4038.4,4216.56
2_6a,0.18,40.49,62.9,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4046.5,4225.67
2_6a,0.19,40.49,63.37,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4054.1,4234.74
2_6a,0.2,40.49,63.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4060.27,4244.96
2_6a,0.21,40.49,64.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4068.94,4252.68
2_6a,0.22,40.49,64.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4075.22,4262.42
2_6a,0.23,40.49,65.2,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4081.83,4271.05
2_6a,0.24,40.49,65.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4088.71,4279.49
2_6a,0.25,40.49,66.14,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4094.77,4289.23
2_6a,0.26,40.49,66.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4101.16,4297.58
2_6a,0.27,40.49,66.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4107.82,4305.45
2_6a,0.28,40.49,67.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4114.34,4312.95
2_6a,0.29,40.49,67.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4120.59,4320.97
2_6a,0.3,40.49,68.09,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4127.17,4328.44
2_6a,0.31,40.49,68.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4133.37,4336.21
2_6a,0.32,40.49,68.91,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4139.65,4343.67
2_6a,0.33,40.49,69.25,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4145.01,4352.16
2_6a,0.34,40.49,69.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4151.21,4359.41
2_6a,0.35,40.49,69.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4157.46,4366.73
2_6a,0.36,40.49,70.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4163.11,4374.62
2_6a,0.37,40.49,70.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4169.2,4381.81
2_6a,0.38,40.49,71.01,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4175.33,4389.05
2_6a,0.39,40.49,71.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4182.02,4395.39
2_6a,0.4,40.49,71.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4188.43,4402.29
2_6a,0.41,40.49,71.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4194.38,4409.37
2_6a,0.42,40.49,72.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4200.36,4416.21
2_6a,0.43,40.49,72.59,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4206.32,4423.35
2_6a,0.44,40.49,72.94,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4212.35,4429.9
2_6a,0.45,40.49,73.17,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4218.32,4436.54
2_6a,0.46,40.49,73.48,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4224.36,4443.17
2_6a,0.47,40.49,73.78,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4230.24,4449.86
2_6a,0.48,40.49,74.12,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4236.56,4456.9
2_6a,0.49,40.49,74.44,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4242.32,4463.45
2_6a,0.5,40.49,74.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4248.13,4470.19
2_6a,0.51,40.49,74.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4253.81,4476.77
2_6a,0.52,40.49,75.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4259.49,4483.48
2_6a,0.53,40.49,75.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4265.2,4489.96
2_6a,0.54,40.49,75.93,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4270.89,4496.41
2_6a,0.55,40.49,76.17,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4276.57,4502.9
2_6a,0.56,40.49,76.37,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4282.27,4509.34
2_6a,0.57,40.49,76.73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4287.91,4515.71
2_6a,0.58,40.49,76.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4293.61,4522.05
2_6a,0.59,40.49,77.25,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4298.93,4528.61
2_6a,0.6,40.49,77.49,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4304.49,4534.9
2_6a,0.61,40.49,77.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4310.05,4541.21
2_6a,0.62,40.49,78.01,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4315.62,4547.55
2_6a,0.63,40.49,78.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4320.82,4554.11
2_6a,0.64,40.49,78.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4326.34,4560.35
2_6a,0.65,40.49,78.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4331.86,4566.62
2_6a,0.66,40.49,79.12,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4337.39,4572.86
2_6a,0.67,40.49,79.33,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4342.92,4579.19
2_6a,0.68,40.49,79.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4348.53,4585.37
2_6a,0.69,40.49,79.81,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4354.01,4591.54
2_6a,0.7,40.49,80.07,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.49,4597.73
2_6a,0.71,40.49,80.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4364.94,4603.9
2_6a,0.72,40.49,80.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4370.38,4610.04
2_6a,0.73,40.49,80.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.81,4616.15
2_6a,0.74,40.49,80.99,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4381.23,4622.26
2_6a,0.75,40.49,81.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.63,4628.35
2_6a,0.76,40.49,81.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4392.04,4634.44
2_6a,0.77,40.49,81.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.39,4640.55
2_6a,0.78,40.49,81.95,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4402.8,4646.58
2_6a,0.79,40.49,82.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4408.19,4652.66
2_6a,0.8,40.49,82.39,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4413.66,4658.76
2_6a,0.81,40.49,82.7,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4418.99,4664.82
2_6a,0.82,40.49,82.91,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4424.31,4670.9
2_6a,0.83,40.49,83.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4429.63,4676.97
2_6a,0.839999,40.49,83.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4434.83,4683.1
2_6a,0.849999,40.49,83.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4440.11,4689.21
2_6a,0.859999,40.49,83.81,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4445.44,4695.24
2_6a,0.869999,40.49,84.01,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4450.78,4701.23
2_6a,0.879999,40.49,84.21,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4456.08,4707.18
2_6a,0.889999,40.49,84.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4461.35,4713.14
2_6a,0.899999,40.49,84.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4466.63,4719.09
2_6a,0.909999,40.49,84.86,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4471.9,4725.03
2_6a,0.919999,40.49,85.05,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4477.17,4730.95
2_6a,0.929999,40.49,85.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4482.44,4736.88
2_6a,0.939999,40.49,85.5,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4487.7,4742.79
2_6a,0.949999,40.49,85.73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4492.95,4748.7
2_6a,0.959999,40.49,85.89,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4498.21,4754.6
2_6a,0.969999,40.49,86.12,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4503.46,4760.5
2_6a,0.979999,40.49,86.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4508.71,4766.4
2_6a,0.989999,40.49,86.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4513.95,4772.29
2_6a,0.999999,40.49,86.79,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4519.19,4778.17
2_6b,0.01,40.48,47.39,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3762.52,3905.61
2_6b,0.02,40.48,49.53,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3824.41,3968.16
2_6b,0.03,40.48,51.16,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3861.16,4012.9
2_6b,0.04,40.48,52.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3889.84,4039.08
2_6b,0.05,40.48,53.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3916.8,4061.5
2_6b,0.06,40.48,54.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3931.51,4079.77
2_6b,0.07,40.48,55.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3945.39,4097.68
2_6b,0.08,40.48,56.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3959.13,4112.36
2_6b,0.09,40.48,57.38,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3969.43,4126.62
2_6b,0.1,40.48,58.04,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3979.77,4139.02
2_6b,0.11,40.48,58.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3989.52,4150.86
2_6b,0.12,40.48,59.41,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3998.84,4162.47
2_6b,0.13,40.48,60,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4006.94,4173.96
2_6b,0.14,40.48,60.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4015.76,4184.39
2_6b,0.15,40.48,61.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4022.22,4197.2
2_6b,0.16,40.48,61.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4030.8,4206.79
2_6b,0.17,40.48,62.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4037.64,4217.62
2_6b,0.18,40.48,62.92,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4045.06,4227.22
2_6b,0.19,40.48,63.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4052.78,4236.44
2_6b,0.2,40.48,63.87,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4059.35,4246.08
2_6b,0.21,40.48,64.39,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4067.13,4254.23
